File,TAX,Receipt Number,MerchantName,Subtotal,Tip,Total,TransactionDateTime,Items
Momo_T-Off_01.json,0105550083786,OBK/00007591,Mo-Mo Paradise,,,1317.8,28/01/2025 12:55,All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free); All You Can Eat - ผู้ใหญ่ (2 x 1198); Aus. Beef; Black Angus Beef; Udon; Ramen; Mix Shabu-Suki; Ice Cream- Greentea(Free); Akihime Strawberry &amp; Milky Ribbon Ice Cream; Sweet Shoyu Sauce(Free); Sesame Sauce(Free); Ponsu Sauce(Free); Egg(Free)
Momo_T-Off_02.json,0105550083786,OBK/00007602,Mo-Mo Paraclise,,,1976.7,28/01/2025 14:07,All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free); All You Can Eat ผู้ใหญ่ (3 x 1797); Aus. Beef; Black Angus Beef; Udon; Rice; Mochi; Duck; Chicken Dumpling; Ramen; Mix Shabu-Suki; Akihime Strawberry &amp; Milky Ribbon Ice Cream; Ice Cream-Rice Milk(Free); Ice Cream- Greentea(Free); Daifuku-Redbean(Free); Daifuku-Custard(Free); Daifuku- Strawberry (Free); Daifuku-Greentea(Free); Ice Cream- Charcoal(Free); Sweet Shoyu Sauce(Free); Egg(Free); Ponsu Sauce(Free); Sesame Sauce(Free)
Naixue - Kitti B..json,ID:0105566210812,63722788-C65TAUEBR2AHAX,,,,175,16/01/2025 12:14:50,Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175); Cheese Cream Strawberry Jasmine Tea( Large 650ml) (1 x 175)
NAIXUE_Paisarn.json,ID:0105566210812,250117105010051748520020,Naixue One Bangkok Store,,,75,17/01/2025 15:15:42,Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75); Original Cream Horn ครีมฮอร์นรสต้นตำรับ (1 x 75)
NaNA_Viravan.json,0105524028391,MN1BK67/00001400,MaNaa - One Bangkok,,,175,22/01/2025 10:36,Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55); Cheese Day (1 x 60); Vanilla Crème Brulee Donut (1 x 60); Pink Salt Caramel Donut (1 x 55); Lemon Meringue Donut (1 x 55)
nice two Meat u - Kitti B..json,0105560136742,N2U16RC012568/000744,"RUAY MAI YOOD CO.,LTD.",,,906.25,17/01/2025 12:52,บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40); บิชิมบับ จุกุฏิ ปลาหมึกผัดเผ็ด (390); นำดืม (40)
Nitori_Thidarat Piajan_14.json,0105565178281,E010030002A8563,NITORI RETAIL (THAILAND),,,258,20/01/2025 13:55,MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129); MeasuraBLe Lid Glass Past (2 x 129)
Nose Tea_T-Off_01.json,0105565013436,NT-18/00012965,Nose tea (โนส ที),,,470,23/01/2025 16:28,Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120); Strawberry Tea on the clouds cream cheese SW : 50 (1 x 160); SIGNATURE CAKE (1 x 190); Milk tea (1 x 120)
Oh Juice_1 - Kitti B..json,0107567000104,0225570,บริษัท ปลูกผักเพราะรักแม่ จำกัด (มหาชน),,,125,25/01/2025 12:32:18,Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125); Berry Much +; 1 x แพ็คปกติ; 1 x Berry Much + Grand (125)
Oh Juice_2 - Kitti B..json,0107567000104,0225034,บริษัท ปลูกผักเพราะรักแม่ จำกัด (มหาชน),,,105,22/01/2025 13:04:55,Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105); Immunity; 1 x แพ็คปกติ; 1 x Immunity Classic (105)
OhJuice_Kanchaya.json,0107567000104,0225034,บริษัท ปลูกผักเพราะรักแม่ จำกัด (มหาชน),,,105,22/01/2025 13:04:55,Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105); Immunity; แพ็คปกติ; Immunity Classic (1 x 105)
Ohkaju_Viravan.json,0107567000104,0604545,บริษัท ปลูกผักเพราะรักแม่ จำกัด (มหาชน),,,187,16/01/2025 13:57:33,(TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175); (TW) Uji Matcha avocado (1 x 175)
ONE TO TWO - Kitti B..json,,08,ONE TO TWO COFFEE COMPANY,,,195,,Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95); Sparkling H.L. AME (1 x 100); Black Sesame (1 x 95)
One to Two_T-Off_01.json,,35,ONE TO TWO,,,65,21/01/2025 18:38,COCOA - ICED (1 x 65); COCOA - ICED (1 x 65); COCOA - ICED (1 x 65); COCOA - ICED (1 x 65); COCOA - ICED (1 x 65); COCOA - ICED (1 x 65); COCOA - ICED (1 x 65); COCOA - ICED (1 x 65); COCOA - ICED (1 x 65)
One to Two_T-Off_02.json,,93,ONE TO TWO COEFF: COMPANY,,,60,23/01/2025 18:25,AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60); AMERICANO - ICED (1 x 60)
One to Two_T-Off_03.json,,92,ONE TO TWO COFFEE COMPANY,,,60,23/01/2025 18:24,AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60); AMERICANO - HOT (1 x 60)
One to Two_T-Off_04.json,,78,ONE TO TWO,,,60,yyyy-03-02 17:21:00,AMERICANO - ICED (60); AMERICANO - ICED (60); AMERICANO - ICED (60); AMERICANO - ICED (60); AMERICANO - ICED (60); AMERICANO - ICED (60); AMERICANO - ICED (60); AMERICANO - ICED (60); AMERICANO - ICED (60)
